삭제,bsn_tp,crp_cls,crp_nm,crp_cd,rpt_nm,rcp_no,flr_nm,rcp_dt
,E003,Y,메디플란트,A015540,합병등종료보고서(자산양수도),20151222000058,메디플란트,20151222
,E003,Y,메디플란트,A015540,합병등종료보고서(자산양수도),20180129000169,메디플란트,20180129
,E003,Y,대현,A016090,합병등종료보고서(자산양수도),20160229000558,대현,20160229
,E003,K,포비스티앤씨,A016670,자산양수ㆍ도종료보고서,20081008000099,포비스티앤씨,20081008
,E003,K,포비스티앤씨,A016670,자산양수ㆍ도종료보고서,20081111000165,포비스티앤씨,20081111
,E003,K,포비스티앤씨,A016670,자산양수ㆍ도종료보고서,20081124000186,포비스티앤씨,20081124
,E003,Y,웅진,A016880,자산양수ㆍ도종료보고서,20070821000088,웅진,20070821
,E003,Y,웅진,A016880,합병등종료보고서(자산양수도),20140307000433,웅진,20140307
,E003,K,신원종합개발,A017000,자산양수ㆍ도종료보고서,20070626000253,신원종합개발,20070626
,E003,K,신원종합개발,A017000,합병등종료보고서(자산양수도),20110615000097,신원종합개발,20110615
,E003,Y,광명전기,A017040,자산양수ㆍ도종료보고서,20051028000238,광명전기,20051028
,E003,Y,광명전기,A017040,자산양수ㆍ도종료보고서,20061031000139,광명전기,20061031
,E003,Y,광명전기,A017040,자산양수ㆍ도종료보고서,20070201000183,광명전기,20070201
,E003,Y,우신시스템,A017370,합병등종료보고서(자산양수도),20130701000297,우신시스템,20130701
,E003,Y,수산중공업,A017550,자산양수ㆍ도종료보고서,20090309000268,수산중공업,20090309
,E003,K,데코앤이,A017680,자산양수ㆍ도종료보고서,20080130000233,데코앤이,20080130
,E003,K,데코앤이,A017680,자산양수ㆍ도종료보고서,20080805000182,데코앤이,20080805
,E003,K,데코앤이,A017680,합병등종료보고서(자산양수도),20140228000484,데코앤이,20140228
,E003,K,데코앤이,A017680,합병등종료보고서(자산양수도),20180817000056,데코앤이,20180817
,E003,K,데코앤이,A017680,합병등종료보고서(자산양수도),20180824000387,데코앤이,20180824
,E003,K,한국알콜,A017890,영업양수ㆍ도종료보고서,20070614000161,한국알콜,20070614
,E003,K,유니슨,A018000,자산양수ㆍ도종료보고서,20070409000947,유니슨,20070409
,E003,K,유니슨,A018000,자산양수ㆍ도종료보고서,20081125000126,유니슨,20081125
,E003,K,진로발효,A018120,합병등종료보고서(자산양수도),20100506000352,진로발효,20100506
,E003,K,삼목에스폼,A018310,합병등종료보고서(영업양수도),20180430001183,삼목에스폼,20180430
,E003,Y,동원금속,A018500,자산양수ㆍ도종료보고서,20090430002320,동원금속,20090430
,E003,K,바른손,A018700,자산양수ㆍ도종료보고서,20050712000182,바른손,20050712
,E003,K,바른손,A018700,자산양수ㆍ도종료보고서,20051109000319,바른손,20051110
,E003,K,바른손,A018700,자산양수ㆍ도종료보고서,20060912000095,바른손,20060912
,E003,K,바른손,A018700,합병등종료보고서(자산양수도),20101215000210,바른손,20101215
,E003,Y,한온시스템,A018880,합병등종료보고서(자산양수도),20130516000234,한온시스템,20130516
,E003,Y,한온시스템,A018880,합병등종료보고서(영업양수도),20190401000049,한온시스템,20190401
,E003,K,그랜드백화점,A019010,합병등종료보고서(자산양수도),20100830000265,그랜드백화점,20100830
,E003,K,그랜드백화점,A019010,합병등종료보고서(자산양수도),20120806000155,그랜드백화점,20120806
,E003,K,그랜드백화점,A019010,합병등종료보고서(자산양수도),20150403001083,그랜드백화점,20150403
,E003,Y,티에이치엔,A019180,합병등종료보고서(자산양수도),20151221000306,티에이치엔,20151221
,E003,Y,하이트론씨스템즈,A019490,합병등종료보고서(자산양수도),20160426000409,하이트론씨스템즈,20160426
,E003,K,제미니투자,A019570,합병등종료보고서(자산양수도),20170228001443,제미니투자,20170228
,E003,K,제미니투자,A019570,합병등종료보고서(자산양수도),20170328000479,제미니투자,20170328
,E003,K,제미니투자,A019570,합병등종료보고서(자산양수도),20170330001752,제미니투자,20170330
,E003,K,제미니투자,A019570,합병등종료보고서(자산양수도),20190328002167,제미니투자,20190329
,E003,Y,한섬,A020000,합병등종료보고서(자산양수도),20130507000877,한섬,20130507
,E003,Y,키다리스튜디오,A020120,합병등종료보고서(자산양수도),20150821000241,키다리스튜디오,20150821
,E003,K,대동금속,A020400,자산양수ㆍ도종료보고서,20060123000004,대동금속,20060123
,E003,Y,아시아나항공,A020560,합병등종료보고서(자산양수도),20111230000270,아시아나항공,20111230
,E003,Y,일진디스플,A020760,합병등종료보고서(자산양수도),20130204000171,일진디스플,20130204
,E003,K,대호피앤씨,A021040,자산양수ㆍ도종료보고서,20060331002332,대호피앤씨,20060331
,E003,K,대호피앤씨,A021040,합병등종료보고서(영업양수도),20091103000062,대호피앤씨,20091103
,E003,Y,코웨이,A021240,영업양수ㆍ도종료보고서,20051018000018,코웨이,20051018
,E003,K,KCC건설,A021320,합병등종료보고서(자산양수도),20141224000549,KCC건설,20141224
,E003,K,메이슨캐피탈,A021880,자산양수ㆍ도종료보고서,20090122000153,메이슨캐피탈,20090122
,E003,K,메이슨캐피탈,A021880,합병등종료보고서(자산양수도),20180102000349,메이슨캐피탈,20180102
,E003,K,포스코 ICT,A022100,합병등종료보고서(영업양수도),20110114000114,포스코 ICT,20110114
,E003,K,정산애강,A022220,자산양수ㆍ도종료보고서,20080102000178,정산애강,20080102
,E003,K,정산애강,A022220,자산양수ㆍ도종료보고서,20080220000103,정산애강,20080220
,E003,K,정산애강,A022220,자산양수ㆍ도종료보고서,20080423000238,정산애강,20080423
,E003,K,정산애강,A022220,자산양수ㆍ도종료보고서,20080715000066,정산애강,20080715
,E003,K,정산애강,A022220,합병등종료보고서(자산양수도),20120831001263,정산애강,20120831
,E003,Y,MH에탄올,A023150,합병등종료보고서(자산양수도),20140320000268,MH에탄올,20140320
,E003,Y,MH에탄올,A023150,합병등종료보고서(자산양수도),20140320000263,MH에탄올,20140320
,E003,K,태광,A023160,합병등종료보고서(자산양수도),20090807000166,태광,20090807
,E003,K,유진기업,A023410,[기재정정]자산양수ㆍ도종료보고서,20060929000218,유진기업,20060929
,E003,K,유진기업,A023410,자산양수ㆍ도종료보고서,20080130000144,유진기업,20080130
,E003,K,유진기업,A023410,자산양수ㆍ도종료보고서,20080212000296,유진기업,20080213
,E003,K,유진기업,A023410,합병등종료보고서(영업양수도),20120821000196,유진기업,20120821
,E003,K,유진기업,A023410,합병등종료보고서(자산양수도),20121031000292,유진기업,20121031
,E003,K,유진기업,A023410,합병등종료보고서(영업양수도),20130107000386,유진기업,20130107
,E003,Y,다우기술,A023590,자산양수ㆍ도종료보고서,20060203000225,다우기술,20060203
,E003,Y,다우기술,A023590,자산양수ㆍ도종료보고서,20080814000985,다우기술,20080814
,E003,K,플레이위드,A023770,자산양수ㆍ도종료보고서,20050131000226,플레이위드,20050131
,E003,K,플레이위드,A023770,자산양수ㆍ도종료보고서,20080910000293,플레이위드,20080910
,E003,Y,에쓰씨엔지니어링,A023960,자산양수ㆍ도종료보고서,20061227000234,에쓰씨엔지니어링,20061227
,E003,K,KB오토시스,A024120,자산양수ㆍ도종료보고서,20080930000064,KB오토시스,20080930
,E003,Y,한국콜마홀딩스,A024720,자산양수ㆍ도종료보고서,20070216000245,한국콜마홀딩스,20070216
,E003,Y,한국콜마홀딩스,A024720,자산양수ㆍ도종료보고서,20070216000254,한국콜마홀딩스,20070216
,E003,K,갑을메탈,A024840,자산양수ㆍ도종료보고서,20081212000281,갑을메탈,20081212
,E003,K,피에스엠씨,A024850,합병등종료보고서(자산양수도),20121011000063,피에스엠씨,20121011
,E003,K,케이피에프,A024880,자산양수ㆍ도종료보고서,20060112000021,케이피에프,20060112
,E003,K,경창산업,A024910,자산양수ㆍ도종료보고서,20060831000082,경창산업,20060831
,E003,K,삼천리자전거,A024950,자산양수ㆍ도종료보고서,20060517000069,삼천리자전거,20060517
,E003,K,삼천리자전거,A024950,합병등종료보고서(자산양수도),20090707000104,삼천리자전거,20090707
,E003,K,삼천리자전거,A024950,합병등종료보고서(자산양수도),20151106000394,삼천리자전거,20151106
,E003,K,대성엘텍,A025440,자산양수ㆍ도종료보고서,20081114002024,대성엘텍,20081114
,E003,Y,미래산업,A025560,합병등종료보고서(자산양수도),20131216000185,미래산업,20131216
,E003,Y,미래산업,A025560,합병등종료보고서(자산양수도),20150625000454,미래산업,20150625
,E003,Y,제이준코스메틱,A025620,합병등종료보고서(자산양수도),20160805000394,제이준코스메틱,20160805
,E003,Y,제이준코스메틱,A025620,합병등종료보고서(자산양수도),20160930000392,제이준코스메틱,20160930
,E003,Y,제이준코스메틱,A025620,합병등종료보고서(자산양수도),20170822000273,제이준코스메틱,20170822
,E003,Y,제이준코스메틱,A025620,합병등종료보고서(자산양수도),20190118000177,제이준코스메틱,20190118
,E003,Y,제이준코스메틱,A025620,합병등종료보고서(자산양수도),20190329001385,제이준코스메틱,20190329
,E003,K,신라에스지,A025870,영업양수ㆍ도종료보고서,20070626000042,신라에스지,20070626
,E003,K,동화기업,A025900,자산양수ㆍ도종료보고서,20080222000374,동화기업,20080225
,E003,K,아난티,A025980,자산양수ㆍ도종료보고서,20050607000181,아난티,20050607
,E003,K,아난티,A025980,합병등종료보고서(자산양수도),20090701000216,아난티,20090701
,E003,K,특수건설,A026150,합병등종료보고서(자산양수도),20150318000446,특수건설,20150318
,E003,Y,동서,A026960,자산양수ㆍ도종료보고서,20080813000283,동서,20080813
,E003,K,서울전자통신,A027040,자산양수ㆍ도종료보고서,20050520000016,서울전자통신,20050520
,E003,Y,한화갤러리아타임월드,A027390,합병등종료보고서(자산양수도),20131212000258,한화갤러리아타임월드,20131212
,E003,Y,한화갤러리아타임월드,A027390,합병등종료보고서(자산양수도),20131231000271,한화갤러리아타임월드,20131231
,E003,Y,BGF,A027410,합병등종료보고서(자산양수도),20181122000307,BGF,20181122
,E003,K,미래SCI,A028040,자산양수ㆍ도종료보고서,20081024000144,미래SCI,20081024
,E003,K,미래SCI,A028040,합병등종료보고서(자산양수도),20090923000102,미래SCI,20090923
,E003,K,미래SCI,A028040,합병등종료보고서(자산양수도),20190521000537,미래SCI,20190521
,E003,K,GS홈쇼핑,A028150,자산양수ㆍ도종료보고서,20060323000030,GS홈쇼핑,20060323
,E003,K,GS홈쇼핑,A028150,합병등종료보고서(자산양수도),20090624000240,GS홈쇼핑,20090624
,E003,K,GS홈쇼핑,A028150,합병등종료보고서(자산양수도),20110308000402,GS홈쇼핑,20110308
,E003,K,GS홈쇼핑,A028150,합병등종료보고서(자산양수도),20110308000393,GS홈쇼핑,20110308
,E003,K,에이치엘비,A028300,자산양수ㆍ도종료보고서,20050110000406,에이치엘비,20050111
,E003,K,에이치엘비,A028300,자산양수ㆍ도종료보고서,20051202000070,에이치엘비,20051202
,E003,K,에이치엘비,A028300,자산양수ㆍ도종료보고서,20071116000116,에이치엘비,20071116
,E003,K,에이치엘비,A028300,자산양수ㆍ도종료보고서,20071116000114,에이치엘비,20071116
,E003,K,에이치엘비,A028300,자산양수ㆍ도종료보고서,20081226000116,에이치엘비,20081226
,E003,Y,케이씨,A029460,영업양수ㆍ도종료보고서,20070105000203,케이씨,20070105
,E003,Y,케이씨,A029460,자산양수ㆍ도종료보고서,20080917000119,케이씨,20080917
,E003,K,바른테크놀로지,A029480,합병등종료보고서(자산양수도),20100305000395,바른테크놀로지,20100305
,E003,K,코엔텍,A029960,자산양수ㆍ도종료보고서,20060811000373,코엔텍,20060811
,E003,K,NICE평가정보,A030190,합병등종료보고서(자산양수도),20130530000652,NICE평가정보,20130530
,E003,K,드래곤플라이,A030350,자산양수ㆍ도종료보고서,20050309000623,드래곤플라이,20050309
,E003,K,드래곤플라이,A030350,자산양수ㆍ도종료보고서,20060217000012,드래곤플라이,20060217
,E003,K,드래곤플라이,A030350,합병등종료보고서(자산양수도),20170515004037,드래곤플라이,20170515
,E003,K,드래곤플라이,A030350,합병등종료보고서(자산양수도),20180904000131,드래곤플라이,20180904
,E003,K,한글과컴퓨터,A030520,자산양수ㆍ도종료보고서,20071228000456,한글과컴퓨터,20071228
,E003,K,한글과컴퓨터,A030520,합병등종료보고서(자산양수도),20091229000407,한글과컴퓨터,20091229
,E003,K,한글과컴퓨터,A030520,합병등종료보고서(자산양수도),20140523000418,한글과컴퓨터,20140523
,E003,Y,동원수산,A030720,자산양수ㆍ도종료보고서,20080904000161,동원수산,20080904
,E003,Y,동양네트웍스,A030790,합병등종료보고서(자산양수도),20130502000408,동양네트웍스,20130502
,E003,Y,동양네트웍스,A030790,합병등종료보고서(자산양수도),20140630000546,동양네트웍스,20140630
,E003,Y,동양네트웍스,A030790,합병등종료보고서(자산양수도),20150529000132,동양네트웍스,20150529
,E003,Y,동양네트웍스,A030790,합병등종료보고서(자산양수도),20150807000230,동양네트웍스,20150807
,E003,Y,동양네트웍스,A030790,합병등종료보고서(자산양수도),20180509003116,동양네트웍스,20180509
,E003,Y,동양네트웍스,A030790,합병등종료보고서(자산양수도),20180531001491,동양네트웍스,20180531
,E003,K,양지사,A030960,자산양수ㆍ도종료보고서,20050825000239,양지사,20050826
,E003,K,에스에이엠티,A031330,[기재정정]자산양수ㆍ도종료보고서,20060314000198,에스에이엠티,20060314
,E003,K,녹십자셀,A031390,영업양수ㆍ도종료보고서,20050207000154,녹십자셀,20050207
,E003,K,녹십자셀,A031390,자산양수ㆍ도종료보고서,20060703000164,녹십자셀,20060703
,E003,K,녹십자셀,A031390,합병등종료보고서(영업양수도),20170407002057,녹십자셀,20170407
,E003,K,엔에스엔,A031860,자산양수ㆍ도종료보고서,20080507000695,엔에스엔,20080507
,E003,K,엔에스엔,A031860,합병등종료보고서(자산양수도),20100115000106,엔에스엔,20100115
,E003,K,엔에스엔,A031860,합병등종료보고서(자산양수도),20100527000247,엔에스엔,20100527
,E003,K,엔에스엔,A031860,합병등종료보고서(자산양수도),20100527000250,엔에스엔,20100527
,E003,K,엔에스엔,A031860,합병등종료보고서(자산양수도),20151103000278,엔에스엔,20151103
,E003,K,엔에스엔,A031860,합병등종료보고서(자산양수도),20151204000082,엔에스엔,20151204
,E003,K,엔에스엔,A031860,합병등종료보고서(자산양수도),20170905000345,엔에스엔,20170905
,E003,K,엔에스엔,A031860,합병등종료보고서(자산양수도),20190408002150,엔에스엔,20190408
,E003,Y,롯데관광개발,A032350,합병등종료보고서(자산양수도),20161124000236,롯데관광개발,20161124
,E003,Y,황금에스티,A032560,합병등종료보고서(자산양수도),20160707000126,황금에스티,20160707
,E003,K,유비케어,A032620,영업양수ㆍ도종료보고서,20060718000034,유비케어,20060718
,E003,K,엠젠플러스,A032790,자산양수ㆍ도종료보고서,20090202000176,엠젠플러스,20090202
,E003,K,엠젠플러스,A032790,합병등종료보고서(자산양수도),20101223000114,엠젠플러스,20101223
,E003,K,엠젠플러스,A032790,합병등종료보고서(자산양수도),20160502001503,엠젠플러스,20160502
,E003,K,판타지오,A032800,영업양수ㆍ도종료보고서,20050531000238,판타지오,20050531
,E003,K,GMR 머티리얼즈,A032860,자산양수ㆍ도종료보고서,20071120000088,GMR 머티리얼즈,20071120
,E003,K,GMR 머티리얼즈,A032860,합병등종료보고서(자산양수도),20160722000367,GMR 머티리얼즈,20160722
,E003,K,GMR 머티리얼즈,A032860,합병등종료보고서(자산양수도),20160729000284,GMR 머티리얼즈,20160729
,E003,K,원익,A032940,합병등종료보고서(자산양수도),20150511001465,원익,20150511
,E003,K,원익,A032940,합병등종료보고서(자산양수도),20170428000762,원익,20170428
,E003,K,바이온,A032980,자산양수ㆍ도종료보고서,20060316000232,바이온,20060316
,E003,K,바이온,A032980,자산양수ㆍ도종료보고서,20060320000374,바이온,20060320
,E003,K,바이온,A032980,자산양수ㆍ도종료보고서,20060324000694,바이온,20060324
,E003,K,바이온,A032980,자산양수ㆍ도종료보고서,20060511000701,바이온,20060511
,E003,K,바이온,A032980,자산양수ㆍ도종료보고서,20070213000156,바이온,20070213
,E003,K,이디,A033110,합병등종료보고서(자산양수도),20160223000306,이디,20160223
,E003,K,이디,A033110,합병등종료보고서(자산양수도),20160229000830,이디,20160229
,E003,K,이디,A033110,합병등종료보고서(자산양수도),20160831001237,이디,20160831
,E003,K,이디,A033110,[기재정정]합병등종료보고서(자산양수도),20161121000188,이디,20161121
,E003,K,이디,A033110,합병등종료보고서(자산양수도),20161123000165,이디,20161123
,E003,K,이디,A033110,합병등종료보고서(자산양수도),20170315000519,이디,20170315
,E003,K,이디,A033110,합병등종료보고서(자산양수도),20180808000418,이디,20180808
,E003,K,디케이디앤아이,A033310,자산양수ㆍ도종료보고서,20080118000254,디케이디앤아이,20080118
,E003,K,디케이디앤아이,A033310,자산양수ㆍ도종료보고서,20080506001183,디케이디앤아이,20080506
,E003,K,디케이디앤아이,A033310,합병등종료보고서(자산양수도),20120802000027,디케이디앤아이,20120802
,E003,K,디에스티,A033430,자산양수ㆍ도종료보고서,20070622000035,디에스티,20070622
,E003,K,디에스티,A033430,합병등종료보고서(자산양수도),20090506000087,디에스티,20090506
,E003,K,디에스티,A033430,합병등종료보고서(자산양수도),20091102000232,디에스티,20091102
,E003,K,디에스티,A033430,합병등종료보고서(자산양수도),20140205000331,디에스티,20140205
,E003,K,디에스티,A033430,합병등종료보고서(자산양수도),20170215000169,디에스티,20170215
,E003,K,파라텍,A033540,합병등종료보고서(자산양수도),20150130000513,파라텍,20150130
,E003,K,에이코넬,A033600,합병등종료보고서(자산양수도),20101229000005,에이코넬,20101229
,E003,Y,두산중공업,A034020,자산양수ㆍ도종료보고서,20050429001095,두산중공업,20050429
,E003,K,파라다이스,A034230,합병등종료보고서(영업양수도),20150715000022,파라다이스,20150715
,E003,Y,NICE,A034310,자산양수ㆍ도종료보고서,20080814000382,NICE,20080814
,E003,K,인터파크홀딩스,A035080,자산양수ㆍ도종료보고서,20060203000341,인터파크홀딩스,20060203
,E003,K,인터파크홀딩스,A035080,합병등종료보고서(자산양수도),20111223000281,인터파크홀딩스,20111223
,E003,K,더블유에프엠,A035290,합병등종료보고서(자산양수도),20170525000449,더블유에프엠,20170525
,E003,Y,NAVER,A035420,자산양수ㆍ도종료보고서,20050704000181,NAVER,20050704
,E003,K,마제스타,A035480,합병등종료보고서(자산양수도),20140411001637,마제스타,20140411
,E003,K,마제스타,A035480,합병등종료보고서(자산양수도),20140411001587,마제스타,20140411
,E003,K,마제스타,A035480,합병등종료보고서(자산양수도),20190415000444,마제스타,20190415
,E003,Y,신세계I&C,A035510,합병등종료보고서(영업양수도),20100420000291,신세계I&C,20100420
,E003,Y,신세계I&C,A035510,합병등종료보고서(자산양수도),20180831000765,신세계I&C,20180831
,E003,K,KG이니시스,A035600,자산양수ㆍ도종료보고서,20050318001213,KG이니시스,20050319
,E003,K,KG이니시스,A035600,자산양수ㆍ도종료보고서,20051116000181,KG이니시스,20051116
,E003,K,KG이니시스,A035600,[기재정정]영업양수ㆍ도종료보고서,20080326000537,KG이니시스,20080326
,E003,K,KG이니시스,A035600,자산양수ㆍ도종료보고서,20081010000563,KG이니시스,20081010
,E003,K,KG이니시스,A035600,합병등종료보고서(영업양수도),20150619000071,KG이니시스,20150619
,E003,K,바른손이앤에이,A035620,영업양수ㆍ도종료보고서,20060118000159,바른손이앤에이,20060118
,E003,K,바른손이앤에이,A035620,합병등종료보고서(자산양수도),20190405002261,바른손이앤에이,20190405
,E003,K,CJ ENM,A035760,[기재정정]자산양수ㆍ도종료보고서,20060929000287,CJ ENM,20060929
,E003,K,CJ ENM,A035760,합병등종료보고서(자산양수도),20100630000309,CJ ENM,20100630
,E003,K,CJ ENM,A035760,합병등종료보고서(자산양수도),20110902000195,CJ ENM,20110902
,E003,K,JYP Ent.,A035900,합병등종료보고서(자산양수도),20170804000191,JYP Ent.,20170804
,E003,K,예림당,A036000,합병등종료보고서(자산양수도),20090616000093,예림당,20090616
,E003,K,KTH,A036030,합병등종료보고서(자산양수도),20150820000379,KTH,20150820
,E003,K,위지트,A036090,합병등종료보고서(영업양수도),20120709000230,위지트,20120709
,E003,K,씨티젠,A036170,자산양수ㆍ도종료보고서,20070507000791,씨티젠,20070507
,E003,K,씨티젠,A036170,자산양수ㆍ도종료보고서,20090102000179,씨티젠,20090102
,E003,K,씨티젠,A036170,합병등종료보고서(자산양수도),20151005000082,씨티젠,20151005
,E003,K,영인프런티어,A036180,영업양수ㆍ도종료보고서,20070927000193,영인프런티어,20070927
,E003,K,영인프런티어,A036180,[기재정정]자산양수ㆍ도종료보고서,20080829000076,영인프런티어,20080829
,E003,K,이매진아시아,A036260,자산양수ㆍ도종료보고서,20061204000077,이매진아시아,20061204
,E003,K,이매진아시아,A036260,자산양수ㆍ도종료보고서,20071128000068,이매진아시아,20071128
,E003,K,이매진아시아,A036260,합병등종료보고서(자산양수도),20141230000331,이매진아시아,20141230
,E003,K,이매진아시아,A036260,합병등종료보고서(자산양수도),20170525000274,이매진아시아,20170525
,E003,K,이매진아시아,A036260,합병등종료보고서(자산양수도),20181228000539,이매진아시아,20181228
,E003,K,제이콘텐트리,A036420,자산양수ㆍ도종료보고서,20080804000046,제이콘텐트리,20080804
,E003,K,제이콘텐트리,A036420,합병등종료보고서(자산양수도),20110107000333,제이콘텐트리,20110107
,E003,K,제이콘텐트리,A036420,합병등종료보고서(자산양수도),20111123000156,제이콘텐트리,20111123
,E003,K,제이콘텐트리,A036420,합병등종료보고서(영업양수도),20161230000355,제이콘텐트리,20161230
,E003,K,SK머티리얼즈,A036490,합병등종료보고서(자산양수도),20160404001815,SK머티리얼즈,20160404
,E003,K,SFA반도체,A036540,자산양수ㆍ도종료보고서,20061117000011,SFA반도체,20061117
,E003,K,SFA반도체,A036540,자산양수ㆍ도종료보고서,20071205000069,SFA반도체,20071205
,E003,Y,엔씨소프트,A036570,자산양수ㆍ도종료보고서,20050523000115,엔씨소프트,20050523
,E003,Y,엔씨소프트,A036570,합병등종료보고서(자산양수도),20110714000286,엔씨소프트,20110714
,E003,Y,팜스코,A036580,영업양수ㆍ도종료보고서,20081031000145,팜스코,20081031
,E003,K,버추얼텍,A036620,자산양수ㆍ도종료보고서,20060824000040,버추얼텍,20060824
,E003,K,세종텔레콤,A036630,자산양수ㆍ도종료보고서,20080121000199,세종텔레콤,20080121
,E003,K,세종텔레콤,A036630,합병등종료보고서(자산양수도),20140207000344,세종텔레콤,20140207
,E003,K,세종텔레콤,A036630,합병등종료보고서(영업양수도),20150331003412,세종텔레콤,20150331
,E003,K,세종텔레콤,A036630,합병등종료보고서(자산양수도),20160909000255,세종텔레콤,20160909
,E003,K,KCI,A036670,자산양수ㆍ도종료보고서,20061212000012,KCI,20061212
,E003,K,나이스정보통신,A036800,자산양수ㆍ도종료보고서,20080814000320,나이스정보통신,20080814
,E003,K,나이스정보통신,A036800,합병등종료보고서(자산양수도),20140819000251,나이스정보통신,20140819
,E003,K,나이스정보통신,A036800,합병등종료보고서(영업양수도),20150630000558,나이스정보통신,20150630
,E003,K,에프에스티,A036810,합병등종료보고서(영업양수도),20150417000053,에프에스티,20150417
,E003,K,솔브레인,A036830,합병등종료보고서(자산양수도),20151030000344,솔브레인,20151030
,E003,K,진성티이씨,A036890,[기재정정]합병등종료보고서(자산양수도),20100629000309,진성티이씨,20100629
,E003,K,주성엔지니어링,A036930,자산양수ㆍ도종료보고서,20050325000989,주성엔지니어링,20050326
,E003,K,파세코,A037070,자산양수ㆍ도종료보고서,20080404001304,파세코,20080404
,E003,K,EG,A037370,자산양수ㆍ도종료보고서,20060418000010,EG,20060418
,E003,K,EG,A037370,합병등종료보고서(자산양수도),20120405000798,EG,20120405
,E003,K,삼지전자,A037460,합병등종료보고서(자산양수도),20150401000264,삼지전자,20150401
,E003,Y,광주신세계,A037710,합병등종료보고서(영업양수도),20190102000454,광주신세계,20190102
,E003,K,쎄니트,A037760,자산양수ㆍ도종료보고서,20080317000250,쎄니트,20080317
,E003,K,루멘스,A038060,합병등종료보고서(자산양수도),20091102000220,루멘스,20091102
,E003,K,루멘스,A038060,합병등종료보고서(자산양수도),20091103000153,루멘스,20091103
,E003,K,UCI,A038340,합병등종료보고서(자산양수도),20121025000250,UCI,20121025
,E003,K,UCI,A038340,합병등종료보고서(자산양수도),20130206000205,UCI,20130206
,E003,K,UCI,A038340,합병등종료보고서(자산양수도),20131105000388,UCI,20131106
,E003,K,UCI,A038340,합병등종료보고서(자산양수도),20160211000148,UCI,20160211
,E003,K,UCI,A038340,합병등종료보고서(자산양수도),20170102000406,UCI,20170103
,E003,K,레드캡투어,A038390,자산양수ㆍ도종료보고서,20070104000145,레드캡투어,20070104
,E003,K,레드캡투어,A038390,자산양수ㆍ도종료보고서,20070828000255,레드캡투어,20070828
,E003,K,바이오스마트,A038460,자산양수ㆍ도종료보고서,20061024000177,바이오스마트,20061024
,E003,K,바이오스마트,A038460,자산양수ㆍ도종료보고서,20071203000219,바이오스마트,20071203
,E003,K,바이오스마트,A038460,자산양수ㆍ도종료보고서,20081219000349,바이오스마트,20081222
,E003,K,바이오스마트,A038460,합병등종료보고서(자산양수도),20090430001895,바이오스마트,20090430
,E003,K,바이오스마트,A038460,합병등종료보고서(자산양수도),20091221000166,바이오스마트,20091221
,E003,K,바이오스마트,A038460,합병등종료보고서(자산양수도),20141217000272,바이오스마트,20141217
,E003,K,삼표시멘트,A038500,자산양수ㆍ도종료보고서,20080528000092,삼표시멘트,20080528
,E003,K,삼표시멘트,A038500,합병등종료보고서(자산양수도),20140829001743,삼표시멘트,20140829
,E003,K,골드퍼시픽,A038530,자산양수ㆍ도종료보고서,20070703000097,골드퍼시픽,20070703
,E003,K,골드퍼시픽,A038530,합병등종료보고서(자산양수도),20091229000384,골드퍼시픽,20091229
,E003,K,골드퍼시픽,A038530,합병등종료보고서(자산양수도),20140331001068,골드퍼시픽,20140331
,E003,K,골드퍼시픽,A038530,합병등종료보고서(자산양수도),20180131000093,골드퍼시픽,20180131
,E003,K,골드퍼시픽,A038530,합병등종료보고서(자산양수도),20190401003210,골드퍼시픽,20190401
,E003,K,상상인,A038540,자산양수ㆍ도종료보고서,20061117000005,상상인,20061117
,E003,K,상상인,A038540,자산양수ㆍ도종료보고서,20070822000044,상상인,20070822
,E003,K,위즈코프,A038620,자산양수ㆍ도종료보고서,20060512001209,위즈코프,20060512
,E003,K,에스넷,A038680,합병등종료보고서(자산양수도),20160718000313,에스넷,20160718
,E003,K,에코바이오,A038870,자산양수ㆍ도종료보고서,20071002000009,에코바이오,20071002
,E003,K,에코바이오,A038870,자산양수ㆍ도종료보고서,20071019000180,에코바이오,20071019
,E003,K,에코바이오,A038870,합병등종료보고서(자산양수도),20090619000370,에코바이오,20090619
,E003,K,아이에이,A038880,합병등종료보고서(자산양수도),20140228001593,아이에이,20140228
,E003,K,아이에이,A038880,합병등종료보고서(자산양수도),20160330001553,아이에이,20160330
,E003,K,아이에이,A038880,합병등종료보고서(자산양수도),20160809000296,아이에이,20160809
,E003,K,파인디지털,A038950,자산양수ㆍ도종료보고서,20071114001075,파인디지털,20071114
,E003,K,파인디지털,A038950,자산양수ㆍ도종료보고서,20081016000055,파인디지털,20081016
,E003,Y,하나투어,A039130,자산양수ㆍ도종료보고서,20050627000212,하나투어,20050627
,E003,K,에이아이비트,A039230,합병등종료보고서(자산양수도),20180314000458,에이아이비트,20180314
,E003,K,에이아이비트,A039230,합병등종료보고서(자산양수도),20190321000299,에이아이비트,20190321
,E003,K,케이엘넷,A039420,자산양수ㆍ도종료보고서,20071002000060,케이엘넷,20071002
,E003,K,다산네트웍스,A039560,합병등종료보고서(자산양수도),20150413002521,다산네트웍스,20150413
,E003,K,다산네트웍스,A039560,합병등종료보고서(자산양수도),20150617000348,다산네트웍스,20150617
,E003,K,스포츠서울,A039670,합병등종료보고서(자산양수도),20100730000167,스포츠서울,20100730
